Plant_Nb;Cane_nb;Req;Intermediate;Type;X;Y;Z;Inter;Row;L_Internode;L_Cumulated;Xabs;Yabs;Zabs
2;14;;;1;-144.28;-2.72;-193.59;8.700511479;27;8.700511479;216.5242809;-144.28;-2.72;193.59
2;14;1;1;1;-149.71;1.87;-198.54;8.663457739;28;8.663457739;225.1877387;-149.71;1.87;198.54
2;15;;;2;12.32;5.86;-60.02;213.2074844;0;0;0;12.32;5.86;60.02
2;15;;;2;12.81;5.67;-60.18;0.549363268;1;0.549363268;0.549363268;12.81;5.67;60.18
2;15;;;2;13.66;5.71;-61.13;1.275382296;2;1.275382296;1.824745563;13.66;5.71;61.13
2;15;;;2;14.97;6.11;-63.91;3.099112776;3;3.099112776;4.92385834;14.97;6.11;63.91
2;15;;;2;16.62;5.01;-69.49;5.921900033;4;5.921900033;10.84575837;16.62;5.01;69.49
2;15;;;2;18.17;4.95;-75.51;6.21663092;5;6.21663092;17.06238929;18.17;4.95;75.51
2;15;;;2;19.74;1.52;-86.66;11.7708241;6;11.7708241;28.83321339;19.74;1.52;86.66
2;15;;;2;19.22;-0.14;-94.48;8.011142241;7;8.011142241;36.84435563;19.22;-0.14;94.48
2;15;;;2;18.1;-4.09;-102.44;8.956478102;8;8.956478102;45.80083374;18.1;-4.09;102.44
2;15;;;2;12.68;-6.14;-113.37;12.37108726;9;12.37108726;58.171921;12.68;-6.14;113.37
2;15;;;2;7.37;-9.4;-121.16;9.975359643;10;9.975359643;68.14728064;7.37;-9.4;121.16
2;15;2;2;2;-2.49;-9.1;-130.29;13.4412239;11;13.4412239;81.58850454;-2.49;-9.1;130.29
3;16;;;0;-38.35;0.13;-50.1;88.32648867;0;0;0;-38.35;0.13;50.1
3;16;;;0;-40.51;1.35;-50.83;2.585904097;1;2.585904097;2.585904097;-40.51;1.35;50.83
3;16;;;0;-45.84;3.92;-56.46;8.167661844;2;8.167661844;10.75356594;-45.84;3.92;56.46
3;16;;;0;-51.99;5.62;-64.67;10.39791325;3;10.39791325;21.15147919;-51.99;5.62;64.67
3;16;;;0;-57.84;8.2;-73.08;10.56442142;4;10.56442142;31.71590062;-57.84;8.2;73.08
3;16;;;0;-64.77;2.02;-82.71;13.37737642;5;13.37737642;45.09327704;-64.77;2.02;82.71
3;16;;;0;-75.13;-2.58;-90.59;13.80521641;6;13.80521641;58.89849345;-75.13;-2.58;90.59
3;16;;;0;-77.57;-5.76;-99.62;9.879620438;7;9.879620438;68.77811388;-77.57;-5.76;99.62
3;16;;;0;-78.9;-7.75;-105.76;6.590037936;8;6.590037936;75.36815182;-78.9;-7.75;105.76
3;16;;;0;-79.53;-8.81;-110.35;4.752746574;9;4.752746574;80.12089839;-79.53;-8.81;110.35
3;16;;;0;-79.49;-10.25;-115.63;5.472988215;10;5.472988215;85.59388661;-79.49;-10.25;115.63
3;16;;;0;-76.32;-9.73;-121.17;6.403975328;11;6.403975328;91.99786194;-76.32;-9.73;121.17
3;16;;;0;-71.9;-11.43;-129.62;9.686531887;12;9.686531887;101.6843938;-71.9;-11.43;129.62
3;16;;;0;-65.81;-9.5;-136.99;9.753455798;13;9.753455798;111.4378496;-65.81;-9.5;136.99
3;16;;;0;-58.45;-11.7;-144.18;10.52167762;14;10.52167762;121.9595272;-58.45;-11.7;144.18
3;16;;;0;-51.86;-11.01;-148.1;7.698740157;15;7.698740157;129.6582674;-51.86;-11.01;148.1
3;16;;;0;-46.57;-10.98;-151.78;6.444175665;16;6.444175665;136.1024431;-46.57;-10.98;151.78
3;16;;;0;-41.13;-10.18;-151.61;5.501136246;17;5.501136246;141.6035793;-41.13;-10.18;151.61
3;16;;;0;-32.85;-9.05;-151.54;8.357044932;18;8.357044932;149.9606242;-32.85;-9.05;151.54
3;16;;;0;-25.65;-8.25;-149.71;7.471873928;19;7.471873928;157.4324982;-25.65;-8.25;149.71
3;16;;;0;-19.6;-9.13;-147.7;6.43560409;20;6.43560409;163.8681023;-19.6;-9.13;147.7
3;16;;;0;-12.24;-8.19;-144.78;7.973681709;21;7.973681709;171.841784;-12.24;-8.19;144.78
3;16;;;0;-5.57;-9.19;-142.68;7.063915345;22;7.063915345;178.9056993;-5.57;-9.19;142.68
3;16;;;0;0.05;-8.8;-140.73;5.961459553;23;5.961459553;184.8671589;0.05;-8.8;140.73
